Date,Open,High,Low,Close,Adj Close,Volume
2008-12-01,19.879999,21.250000,18.469999,19.440001,14.606598,1546943400
2009-01-01,19.530001,21.000000,16.750000,17.100000,12.848392,1564043400
2009-02-01,17.030001,19.930000,16.100000,16.150000,12.134597,1456213400
2009-03-01,15.960000,18.879999,14.870000,18.370001,13.897274,1625752800
2009-04-01,18.230000,21.200001,18.180000,20.260000,15.327096,1562400700
2009-05-01,20.190001,20.940001,19.010000,20.889999,15.803701,1101122400
2009-06-01,21.000000,24.340000,20.860001,23.770000,18.096691,1411144700
2009-07-01,24.049999,25.719999,22.000000,23.520000,17.906349,1517459800
2009-08-01,23.820000,25.490000,23.030001,24.650000,18.766655,993250400
2009-09-01,24.350000,26.250000,23.760000,25.719999,19.691362,1038979700
2009-10-01,25.410000,29.350000,24.430000,27.730000,21.230242,1523430100
2009-11-01,27.700001,30.139999,27.410000,29.410000,22.516447,1018256700
2009-12-01,29.520000,31.500000,29.250000,30.480000,23.438801,920605500
2010-01-01,30.620001,31.240000,27.660000,28.180000,21.670120,1359650900
2010-02-01,28.389999,29.030001,27.570000,28.670000,22.046930,1074643300
2010-03-01,28.770000,30.570000,28.240000,29.290001,22.629030,1110237200
2010-04-01,29.350000,31.580000,28.620001,30.540001,23.594761,1319029500
2010-05-01,30.670000,31.059999,24.559999,25.799999,19.932705,1720130200
2010-06-01,25.530001,26.930000,22.950001,23.010000,17.857409,1671811600
2010-07-01,23.090000,26.410000,22.730000,25.809999,20.030409,1408590600
2010-08-01,25.990000,26.379999,23.320000,23.469999,18.214401,1279372100
2010-09-01,23.670000,25.530001,23.540001,24.490000,19.107382,1273139500
2010-10-01,24.770000,27.200001,23.780001,26.670000,20.808245,1281432800
2010-11-01,26.879999,28.870001,24.930000,25.260000,19.708141,1361176300
2010-12-01,25.570000,28.400000,25.559999,27.910000,21.909502,1033710000
2011-01-01,28.049999,29.459999,27.420000,27.730000,21.768198,1361258700
2011-02-01,27.799999,28.340000,26.430000,26.580000,20.865444,1114368500
2011-03-01,26.600000,26.780001,24.680000,25.389999,20.049091,1310885200
2011-04-01,25.530001,26.870001,24.719999,25.920000,20.467607,1313844800
2011-05-01,25.940001,26.250000,24.030001,25.010000,19.749023,1364062800
2011-06-01,24.990000,26.000000,23.650000,26.000000,20.665354,1297757600
2011-07-01,25.930000,28.150000,25.840000,27.400000,21.778101,1259328200
2011-08-01,27.510000,27.690001,23.790001,26.600000,21.142244,1719339500
2011-09-01,26.459999,27.500000,24.600000,24.889999,19.907965,1279920200
2011-10-01,24.719999,27.500000,24.260000,26.629999,21.299683,1218142500
2011-11-01,26.190001,27.200001,24.299999,25.580000,20.459846,1046207400
2011-12-01,25.559999,26.190001,25.160000,25.959999,20.920141,1007166600
2012-01-01,26.549999,29.950001,26.389999,29.530001,23.797068,1354858100
2012-02-01,29.790001,32.000000,29.709999,31.740000,25.578012,984332300
2012-03-01,31.930000,32.950001,31.490000,32.259998,26.168209,942366500
2012-04-01,32.220001,32.889999,30.230000,32.020000,25.973528,940739700
2012-05-01,32.049999,32.340000,28.639999,29.190001,23.677929,1014372600
2012-06-01,28.760000,31.139999,28.320000,30.590000,24.976381,973131400
2012-07-01,30.620001,31.049999,28.540001,29.469999,24.061916,846604100
2012-08-01,29.590000,30.959999,28.969999,30.820000,25.164179,671748400
2012-09-01,30.450001,31.610001,29.740000,29.760000,24.459669,893107700
2012-10-01,29.809999,30.250000,27.760000,28.540001,23.456953,1105402300
2012-11-01,28.840000,30.200001,26.340000,26.620001,21.878910,1310516100
2012-12-01,26.780001,27.730000,26.260000,26.709999,22.133274,947310900
2013-01-01,27.250000,28.230000,26.280001,27.450001,22.746473,1145054400
2013-02-01,27.670000,28.200001,27.100000,27.799999,23.036493,780587000
2013-03-01,27.719999,28.660000,27.520000,28.610001,23.903996,844946000
2013-04-01,28.639999,33.110001,28.110001,33.099998,27.655434,1465757200
2013-05-01,32.930000,35.279999,32.320000,34.900002,29.159359,1071860000
2013-06-01,34.919998,35.779999,32.570000,34.540001,29.060936,945155500
2013-07-01,34.750000,36.430000,31.020000,31.840000,26.789240,1111130600
2013-08-01,32.060001,35.200001,30.840000,33.400002,28.101782,1051265000
2013-09-01,31.750000,33.750000,30.950001,33.279999,28.198124,1242961500
2013-10-01,33.349998,36.290001,32.799999,35.410000,30.002876,965331500
2013-11-01,35.669998,38.290001,35.389999,38.130001,32.307533,800431600
2013-12-01,38.090000,38.980000,35.529999,37.410000,31.937859,826617700
2014-01-01,37.349998,37.889999,34.630001,37.840000,32.304958,930226200
2014-02-01,37.740002,38.459999,35.689999,38.310001,32.706219,705304500
2014-03-01,37.919998,41.500000,37.490002,40.990002,35.256618,778425700
2014-04-01,41.150002,41.660000,38.900002,40.400002,34.749142,746112500
2014-05-01,40.240002,40.970001,38.509998,40.939999,35.213600,574362900
2014-06-01,40.950001,42.290001,39.860001,41.700001,36.120335,555767300
2014-07-01,41.860001,45.709999,41.049999,43.160000,37.384975,731616500
2014-08-01,43.209999,45.470001,42.209999,45.430000,39.351242,513919700
2014-09-01,45.430000,47.570000,44.529999,46.360001,40.407616,860827300
2014-10-01,46.270000,46.970001,42.099998,46.950001,40.921867,853260900
2014-11-01,46.889999,50.049999,46.730000,47.810001,41.671444,523005900
2014-12-01,47.880001,49.060001,44.900002,46.450001,40.741413,626771200
2015-01-01,46.660000,47.910000,40.349998,40.400002,35.434948,918966800
2015-02-01,40.590000,44.299999,40.230000,43.849998,38.460941,656509700
2015-03-01,43.669998,44.189999,40.540001,40.660000,35.916782,824335300
2015-04-01,40.599998,49.540001,40.119999,48.639999,42.965889,874535300
2015-05-01,48.580002,48.910000,46.020000,46.860001,41.393524,633072800
2015-06-01,47.060001,47.770000,43.939999,44.150002,39.253120,664853400
2015-07-01,44.459999,47.400002,43.320000,46.700001,41.520283,725458100
2015-08-01,46.980000,48.410000,39.720001,43.520000,38.692989,776480300
2015-09-01,42.169998,45.000000,41.660000,44.259998,39.610409,673079900
2015-10-01,44.750000,54.369999,43.750000,52.639999,47.110069,856716800
2015-11-01,52.849998,54.980000,52.529999,54.349998,48.640438,662626600
2015-12-01,54.410000,56.849998,53.680000,55.480000,49.986397,792820900
2016-01-01,54.320000,55.389999,49.099998,55.090000,49.635010,927914700
2016-02-01,54.880001,55.090000,48.189999,50.880001,45.841888,814770900
2016-03-01,50.970001,55.639999,50.580002,55.230000,50.118439,641110900
2016-04-01,55.049999,56.770000,49.349998,49.869999,45.254498,699025700
2016-05-01,50.000000,53.000000,49.459999,53.000000,48.094822,530704800
2016-06-01,52.439999,52.950001,48.040001,51.169998,46.758961,823627000
2016-07-01,51.130001,57.290001,50.389999,56.680000,51.793987,647587800
2016-08-01,56.599998,58.700001,56.139999,57.459999,52.506748,467078900
2016-09-01,57.009998,58.189999,55.610001,57.599998,52.962730,526427800
2016-10-01,57.410000,61.369999,56.320000,59.919998,55.095947,614841800
2016-11-01,59.970001,61.410000,57.279999,60.259998,55.408585,613056800
2016-12-01,60.110001,64.099998,58.799999,62.139999,57.523216,513579700
