Date,Open,High,Low,Close,Adj Close,Volume
2007-01-01,1745.000000,1822.000000,1665.000000,1740.000000,1270.539673,26749400
2007-02-01,1770.000000,1864.000000,1692.000000,1748.000000,1276.381470,32500700
2007-03-01,1750.000000,1859.000000,1687.000000,1839.000000,1342.829346,23807400
2007-04-01,1843.000000,2015.000000,1840.000000,1951.000000,1436.998901,26559400
2007-05-01,1970.000000,2065.000000,1933.000000,2065.000000,1520.965088,25321300
2007-06-01,2070.000000,2075.000000,1900.000000,1946.000000,1433.316406,17180700
2007-07-01,1942.000000,2155.000000,1835.000000,1867.000000,1375.129028,17013000
2007-08-01,1865.000000,1938.000000,1540.000000,1679.000000,1236.659058,30447200
2007-09-01,1705.000000,1705.000000,1510.000000,1670.000000,1230.029541,19511600
2007-10-01,1661.000000,1895.000000,1660.000000,1768.000000,1311.869141,26040500
2007-11-01,1768.000000,1921.000000,1705.000000,1826.000000,1354.905762,18439900
2007-12-01,1834.125732,1881.281250,1738.000000,1747.000000,1296.287109,16912400
2008-01-01,1747.000000,1755.000000,1302.000000,1478.000000,1096.687012,41968700
2008-02-01,1478.000000,1532.000000,1095.000000,1307.000000,969.803528,60347300
2008-03-01,1234.000000,1431.000000,1226.000000,1350.000000,1001.709900,39431200
2008-04-01,1353.000000,1445.000000,1302.000000,1302.000000,974.446228,31468500
2008-05-01,1288.000000,1476.000000,1275.000000,1372.000000,1026.835693,29970000
2008-06-01,1334.000000,1334.000000,1191.000000,1202.000000,899.603882,31468500
2008-07-01,1202.000000,1332.000000,1202.000000,1309.000000,979.684998,29364600
2008-08-01,1310.000000,1377.000000,1250.000000,1348.000000,1008.873840,22012200
2008-09-01,1348.000000,1348.000000,1145.000000,1145.000000,856.943787,10004800
2008-10-01,1145.000000,1175.000000,791.000000,998.000000,754.333374,2200
2008-11-01,999.000000,1087.000000,784.000000,949.000000,717.296875,13177800
2008-12-01,949.000000,1036.000000,911.000000,975.000000,736.948853,6329000
2009-01-01,1005.000000,1007.000000,865.000000,911.000000,688.574646,11544500
2009-02-01,879.000000,911.000000,822.000000,904.000000,683.283936,18507200
2009-03-01,904.000000,1060.000000,891.000000,983.000000,742.995667,28046000
2009-04-01,990.000000,1019.000000,956.000000,979.000000,748.669312,24105500
2009-05-01,966.000000,1035.000000,966.000000,1004.000000,767.787476,15641900
2009-06-01,1012.000000,1094.000000,996.000000,1060.000000,810.612244,20450300
2009-07-01,1056.000000,1094.000000,1004.000000,1064.000000,813.671021,14636500
2009-08-01,1067.000000,1080.000000,942.000000,988.000000,755.551697,25047100
2009-09-01,989.000000,996.000000,893.000000,919.000000,702.785522,15344000
2009-10-01,920.000000,973.000000,882.000000,935.000000,723.794312,15139200
2009-11-01,943.000000,965.000000,838.000000,862.000000,667.284119,16421400
2009-12-01,855.000000,925.000000,850.000000,888.000000,687.411194,13363800
2010-01-01,888.000000,928.000000,880.000000,903.000000,699.022827,13378500
2010-02-01,900.000000,902.000000,811.000000,824.000000,637.868042,19753500
2010-03-01,826.000000,915.000000,821.000000,911.000000,705.215576,16080100
2010-04-01,915.000000,985.000000,908.000000,940.000000,737.678650,15613100
2010-05-01,925.000000,928.000000,805.000000,826.000000,648.215454,22430700
2010-06-01,827.000000,843.000000,773.000000,783.000000,614.470642,14331900
2010-07-01,782.000000,811.000000,768.000000,773.000000,606.622986,11775600
2010-08-01,778.000000,848.000000,761.000000,798.000000,626.242065,19362200
2010-09-01,795.000000,849.000000,770.000000,774.000000,607.407715,16275800
2010-10-01,776.000000,778.000000,726.000000,742.000000,591.162842,13399000
2010-11-01,737.000000,826.000000,727.000000,807.000000,642.949280,19749000
2010-12-01,808.000000,899.000000,803.000000,872.000000,694.735840,18831200
2011-01-01,880.000000,913.000000,874.000000,899.000000,716.247070,10472600
2011-02-01,888.000000,988.000000,881.000000,965.000000,768.830261,14960400
2011-03-01,964.000000,989.000000,791.000000,907.000000,722.620667,20759600
2011-04-01,917.000000,917.000000,842.000000,892.000000,720.241455,12655000
2011-05-01,902.000000,936.000000,860.000000,936.000000,755.768921,16476600
2011-06-01,935.000000,972.000000,928.000000,966.000000,779.992371,15630300
2011-07-01,966.000000,997.000000,955.000000,975.000000,787.259338,12283800
2011-08-01,972.000000,1076.000000,926.000000,1061.000000,856.699646,37890300
2011-09-01,1060.000000,1093.000000,991.000000,1051.000000,848.625244,33275600
2011-10-01,1031.000000,1193.000000,1021.000000,1150.000000,939.594849,30600700
2011-11-01,1140.000000,1188.000000,1034.000000,1104.000000,902.010925,34705800
2011-12-01,1100.000000,1143.000000,1062.000000,1096.000000,895.474426,29077500
2012-01-01,1096.000000,1134.000000,1018.000000,1085.000000,886.487122,29117400
2012-02-01,1077.000000,1160.000000,1044.000000,1135.000000,927.339111,35198600
2012-03-01,1141.000000,1201.000000,1121.000000,1194.000000,975.544434,25091600
2012-04-01,1204.000000,1233.000000,1143.000000,1148.000000,949.193848,20696500
2012-05-01,1136.000000,1143.000000,912.000000,954.000000,788.789856,41110700
2012-06-01,941.000000,1108.000000,895.000000,1087.000000,898.757446,33104100
2012-07-01,1085.000000,1141.000000,1046.000000,1126.000000,931.003418,24878500
2012-08-01,1115.000000,1303.000000,1095.000000,1240.000000,1025.261475,23825200
2012-09-01,1245.000000,1349.000000,1230.000000,1322.000000,1093.061035,14580000
2012-10-01,1320.000000,1334.000000,1228.000000,1254.000000,1046.291260,17078100
2012-11-01,1254.000000,1310.000000,1131.000000,1157.000000,965.358337,25125000
2012-12-01,1167.000000,1178.000000,1093.000000,1117.000000,931.983643,24456600
2013-01-01,1117.000000,1321.000000,1117.000000,1303.000000,1087.175049,30368800
2013-02-01,1304.000000,1544.000000,1291.000000,1474.000000,1229.851318,24837200
2013-03-01,1483.000000,1723.000000,1471.000000,1665.000000,1389.214844,22724100
2013-04-01,1660.000000,1850.000000,1506.000000,1775.000000,1510.885986,23051100
2013-05-01,1770.000000,1885.000000,1586.000000,1651.000000,1405.336792,32153600
2013-06-01,1603.000000,1615.000000,1365.000000,1610.000000,1370.437622,27329900
2013-07-01,1617.000000,1736.000000,1563.000000,1586.000000,1350.008667,17020200
2013-08-01,1590.000000,1800.000000,1538.000000,1568.000000,1334.687012,23686900
2013-09-01,1567.000000,1915.000000,1557.000000,1835.000000,1561.958618,23389400
2013-10-01,1821.000000,1925.000000,1763.000000,1850.000000,1584.837280,20624800
2013-11-01,1822.000000,2143.000000,1800.000000,2081.000000,1782.727295,21393000
2013-12-01,2092.000000,2359.000000,1980.000000,2334.000000,1999.464844,18031600
2014-01-01,2334.000000,2557.000000,2100.000000,2330.000000,1996.037964,33532600
2014-02-01,2295.000000,2395.000000,1950.000000,2277.000000,1950.634888,25439100
2014-03-01,2229.000000,2449.000000,2104.000000,2443.000000,2092.841309,27497100
2014-04-01,2431.000000,2436.000000,2082.000000,2204.000000,1907.270386,23323400
2014-05-01,2202.000000,2340.000000,2117.000000,2218.000000,1919.385864,22475200
2014-06-01,2250.000000,2483.000000,2219.000000,2372.000000,2052.652832,29666900
2014-07-01,2380.000000,2645.000000,2305.000000,2631.000000,2276.782715,26055500
2014-08-01,2594.000000,3175.000000,2580.000000,2906.000000,2514.758545,62871500
2014-09-01,2921.000000,2965.000000,2645.000000,2815.000000,2436.010498,31625500
2014-10-01,2806.000000,2849.000000,2486.000000,2702.000000,2348.255615,38658900
2014-11-01,2702.000000,2825.000000,2370.000000,2569.000000,2232.667725,48644000
2014-12-01,2598.000000,2690.000000,2484.000000,2564.000000,2228.322266,29925200
2015-01-01,2564.000000,2595.000000,2213.000000,2399.000000,2084.923584,29893200
2015-02-01,2379.000000,2494.000000,2085.000000,2171.000000,1886.774048,55681700
2015-03-01,2187.000000,2450.000000,2175.000000,2338.000000,2031.910156,43199400
2015-04-01,2325.000000,2564.000000,2305.000000,2462.000000,2149.064941,33264700
2015-05-01,2412.000000,2599.000000,2371.000000,2554.000000,2229.371338,27065500
2015-06-01,2522.000000,2582.000000,2345.000000,2368.000000,2067.012695,30162800
2015-07-01,2383.000000,2751.000000,2170.000000,2749.000000,2399.585205,31316700
2015-08-01,2773.000000,3025.000000,2464.000000,2808.000000,2451.086426,36441200
2015-09-01,2818.000000,3025.000000,2620.000000,2770.000000,2417.916016,27960100
2015-10-01,2792.000000,3060.000000,2765.000000,2985.000000,2616.555420,24297500
2015-11-01,2948.000000,3050.000000,2677.000000,2741.000000,2402.673096,27299000
2015-12-01,2741.000000,2815.000000,2529.000000,2564.000000,2247.520508,22500500
2016-01-01,2564.000000,2729.000000,2436.000000,2720.000000,2384.264893,29894200
2016-02-01,2810.000000,2810.000000,2046.000000,2249.000000,1971.401367,40722100
2016-03-01,2266.000000,2533.000000,2241.000000,2454.000000,2151.097900,28014100
2016-04-01,2431.000000,2547.000000,2285.000000,2340.000000,2085.044922,18977500
2016-05-01,2236.000000,2749.000000,2236.000000,2746.000000,2446.808105,24148900
2016-06-01,2710.000000,2769.000000,2383.000000,2633.000000,2346.120850,18568100
2016-07-01,2667.000000,2856.000000,2577.000000,2737.000000,2438.789551,20315800
2016-08-01,2707.000000,2955.000000,2527.000000,2826.000000,2518.092285,24826400
2016-09-01,2828.000000,3190.000000,2800.000000,3075.000000,2739.962646,22303300
2016-10-01,3100.000000,3210.000000,3050.000000,3150.000000,2817.507324,18444300
2016-11-01,3155.000000,3345.000000,2905.000000,3265.000000,2920.368896,20556400
2016-12-01,3290.000000,3315.000000,3110.000000,3225.000000,2884.590820,18229800
